file_name,feature_x,feature_y,is_gan
00509.png,111,135,No
00510.png,129,90,No
00510.png,76,88,No
00511.png,77,89,No
00511.png,126,89,No
00511.png,120,79,No
00512.png,77,93,No
00512.png,68,86,No
00513.png,79,90,No
00513.png,111,81,No
00514.png,129,89,No
00514.png,74,90,No
00514.png,40,166,No
00514.png,106,141,No
00515.png,80,141,No
00515.png,78,90,No
00515.png,126,90,No
00516.png,125,90,No
00516.png,74,90,No
00517.png,125,88,No
00517.png,74,87,No
00517.png,134,72,No
00517.png,105,141,No
00518.png,75,91,No
00518.png,125,90,No
00519.png,82,89,No
00519.png,124,90,No
00520.png,127,90,No
00520.png,106,128,No
00521.png,127,88,No
00521.png,72,81,No
00522.png,126,90,No
00522.png,112,144,No
00523.png,120,137,No
00523.png,84,137,No
00523.png,66,82,No
00524.png,99,124,No
00524.png,126,90,No
00524.png,75,86,No
00524.png,102,141,No
00525.png,126,87,No
00525.png,75,87,No
00526.png,77,90,No
00526.png,128,88,No
00527.png,128,92,No
00528.png,74,89,No
00528.png,98,152,No
00529.png,76,90,No
00529.png,128,90,No
00530.png,125,89,No
00530.png,74,89,No
00530.png,85,134,No
00531.png,127,91,No
00531.png,75,90,No
00531.png,85,90,No
00532.png,127,90,No
00532.png,78,88,No
00532.png,82,140,No
00532.png,119,140,No
00532.png,87,140,No
00534.png,79,87,No
00534.png,121,89,No
00536.png,127,91,No
00536.png,74,89,No
00537.png,127,88,No
00537.png,76,88,No
00538.png,125,87,No
00538.png,109,141,No
00539.png,79,89,No
00539.png,99,122,No
00539.png,103,142,No
00540.png,126,88,No
00541.png,129,90,No
00541.png,77,89,No
00541.png,137,79,No
00542.png,76,88,No
00542.png,126,90,No
00543.png,76,90,No
00543.png,127,88,No
00543.png,78,133,No
00543.png,117,133,No
00544.png,77,89,No
00544.png,127,87,No
00544.png,95,151,No
00547.png,76,89,No
00547.png,127,88,No
00548.png,127,87,No
00548.png,79,90,No
00548.png,163,72,No
00548.png,73,147,No
00548.png,82,147,No
00549.png,75,89,No
00549.png,127,90,No
00549.png,99,162,No
00550.png,129,89,No
00550.png,78,91,No
00551.png,86,90,No
00551.png,102,126,No
00551.png,122,89,No
00552.png,127,88,No
00552.png,75,90,No
00552.png,98,142,No
00553.png,125,88,No
00553.png,74,87,No
00554.png,128,90,No
00555.png,77,89,No
00555.png,126,88,No
00556.png,126,88,No
00556.png,77,135,No
00557.png,94,121,No
00557.png,124,88,No
00557.png,60,175,No
00557.png,75,88,No
00557.png,102,140,No
00558.png,124,89,No
00558.png,76,90,No
00558.png,87,71,No
00559.png,104,123,No
00559.png,77,88,No
00559.png,128,89,No
00560.png,127,88,No
00560.png,90,119,No
00560.png,76,90,No
00561.png,75,89,No
00561.png,127,90,No
00562.png,120,136,No
00562.png,125,91,No
00563.png,83,137,No
00563.png,76,88,No
00563.png,119,137,No
00563.png,125,90,No
00564.png,126,88,No
00564.png,77,88,No
00565.png,80,74,No
00566.png,126,89,No
00566.png,76,87,No
00567.png,125,90,No
00568.png,124,89,No
00568.png,106,143,No
00568.png,81,88,No
00569.png,129,87,No
00569.png,80,89,No
00569.png,82,143,No
00569.png,80,72,No
00570.png,27,173,No
00570.png,119,78,No
00570.png,72,91,No
00570.png,128,87,No
00571.png,78,89,No
00571.png,124,89,No
00571.png,100,136,No
00572.png,125,89,No
00572.png,76,90,No
00572.png,81,140,No
00572.png,124,81,No
00573.png,128,86,No
00574.png,125,89,No
00574.png,76,91,No
00574.png,83,138,No
00574.png,106,138,No
00575.png,80,88,No
00575.png,126,90,No
00576.png,124,82,No
00576.png,74,86,No
00576.png,100,138,No
00577.png,107,123,No
00577.png,127,87,No
00577.png,75,89,No
00578.png,88,126,No
00578.png,128,89,No
00578.png,76,89,No
00579.png,128,84,No
00579.png,78,90,No
00579.png,99,120,No
00579.png,95,33,No
00580.png,130,89,No
00580.png,78,91,No
00580.png,68,83,No
00580.png,123,142,No
00580.png,83,142,No
00581.png,127,88,No
00581.png,77,88,No
00581.png,111,145,No
00582.png,78,90,No
00582.png,127,89,No
00582.png,96,157,No
00583.png,127,89,No
00583.png,79,90,No
00584.png,125,88,No
00585.png,75,88,No
00585.png,125,88,No
00585.png,98,121,No
00585.png,101,140,No
00586.png,127,90,No
00586.png,77,91,No
00587.png,75,90,No
00587.png,125,89,No
00588.png,126,89,No
00588.png,81,139,No
00588.png,77,88,No
00589.png,121,88,No
00589.png,74,87,No
00589.png,106,143,No
00590.png,78,89,No
00590.png,127,86,No
00590.png,86,138,No
00590.png,112,136,No
00591.png,85,82,No
00592.png,128,86,No
00592.png,78,89,No
00593.png,126,88,No
00593.png,76,88,No
00593.png,105,28,No
00594.png,71,92,No
00594.png,126,86,No
00595.png,77,90,No
00595.png,128,87,No
00595.png,105,146,No
00596.png,123,88,No
00597.png,128,87,No
00597.png,75,88,No
00598.png,75,89,No
00598.png,127,87,No
00599.png,127,88,No
00599.png,78,90,No
00600.png,128,91,No
00601.png,127,89,No
00601.png,76,90,No
00602.png,128,89,No
00602.png,97,123,No
00602.png,78,90,No
00602.png,80,143,No
00602.png,131,85,No
00603.png,127,89,No
00603.png,76,90,No
00604.png,75,89,No
00604.png,125,88,No
00604.png,88,143,No
00605.png,127,90,No
00605.png,80,91,No
00605.png,84,140,No
00605.png,73,73,No
00606.png,128,91,No
00606.png,80,137,No
00606.png,76,89,No
00607.png,125,90,No
00607.png,77,89,No
00609.png,77,87,No
00609.png,126,90,No
00610.png,128,89,No
00610.png,77,89,No
00610.png,113,138,No
00611.png,128,87,No
00611.png,77,87,No
00612.png,113,141,No
00612.png,126,89,No
00612.png,97,150,No
00612.png,75,89,No
00613.png,96,120,No
00613.png,115,84,No
00613.png,85,116,No
00613.png,95,138,No
00614.png,96,119,No
00614.png,106,138,No
00614.png,127,88,No
00614.png,91,175,No
00614.png,75,87,No
00615.png,127,86,No
00615.png,81,90,No
00615.png,96,143,No
00616.png,89,123,No
00616.png,76,89,No
00616.png,127,89,No
00616.png,97,122,No
00617.png,76,90,No
00617.png,127,91,No
00617.png,87,137,No
00617.png,114,138,No
00618.png,125,89,No
00618.png,76,86,No
00619.png,125,86,No
00619.png,118,72,No
00620.png,78,87,No
00620.png,127,89,No
00621.png,129,90,No
00621.png,77,91,No
00622.png,73,94,No
00622.png,128,87,No
00623.png,128,90,No
00623.png,77,90,No
00623.png,84,142,No
00624.png,127,87,No
00624.png,103,122,No
00624.png,76,89,No
00624.png,96,137,No
00625.png,13,48,No
00625.png,78,88,No
00625.png,127,89,No
00626.png,127,89,No
00626.png,77,89,No
00626.png,120,138,No
00626.png,84,137,No
00627.png,77,89,No
00627.png,126,88,No
00627.png,15,93,No
00628.png,126,88,No
00628.png,77,88,No
00629.png,127,91,No
00629.png,117,95,No
00629.png,82,89,No
00629.png,77,88,No
00630.png,127,89,No
00630.png,76,91,No
00630.png,86,139,No
00631.png,126,89,No
00631.png,75,89,No
00632.png,127,89,No
00632.png,76,90,No
00632.png,85,144,No
00633.png,79,88,No
00633.png,122,87,No
00633.png,102,149,No
00634.png,79,89,No
00634.png,126,88,No
00635.png,78,90,No
00635.png,121,136,No
00635.png,80,135,No
00635.png,125,89,No
00636.png,125,84,No
00636.png,75,89,No
00636.png,96,137,No
00637.png,126,90,No
00637.png,77,90,No
00638.png,76,92,No
00638.png,126,88,No
00638.png,76,89,No
00638.png,82,146,No
00639.png,124,91,No
00639.png,74,88,No
00640.png,126,90,No
00641.png,127,88,No
00641.png,76,85,No
00642.png,126,88,No
00642.png,80,88,No
00643.png,125,88,No
00643.png,79,89,No
00643.png,100,140,No
00644.png,79,91,No
00644.png,126,89,No
00646.png,128,89,No
00648.png,87,144,No
00648.png,99,89,No
00649.png,70,90,No
00649.png,128,90,No
00649.png,76,140,No
00650.png,127,90,No
00650.png,75,90,No
00650.png,82,137,No
00650.png,101,142,No
00651.png,121,90,No
00651.png,78,87,No
00652.png,126,90,No
00652.png,75,89,No
00652.png,94,80,No
00653.png,126,89,No
00654.png,127,88,No
00654.png,74,88,No
00654.png,84,142,No
00654.png,116,142,No
00655.png,78,88,No
00655.png,123,86,No
00656.png,75,88,No
00656.png,127,89,No
00656.png,123,65,No
00657.png,127,86,No
00657.png,77,89,No
00657.png,78,144,No
00657.png,83,143,No
00658.png,127,88,No
00658.png,75,89,No
00658.png,90,144,No
00659.png,88,116,No
00659.png,125,91,No
00659.png,99,135,No
00659.png,122,71,No
00660.png,100,144,No
00660.png,83,87,No
00661.png,75,87,No
00661.png,128,91,No
00661.png,104,126,No
00662.png,76,90,No
00662.png,14,53,No
00662.png,127,88,No
00663.png,77,90,No
00663.png,97,113,No
00663.png,125,84,No
00664.png,130,91,No
00664.png,75,85,No
00665.png,93,114,No
00665.png,127,91,No
00665.png,76,90,No
00665.png,178,142,No
00666.png,79,87,No
00666.png,126,92,No
00666.png,26,179,No
00666.png,102,131,No
00666.png,99,159,No
00667.png,91,146,No
00667.png,126,87,No
00667.png,75,88,No
00668.png,126,88,No
00669.png,126,91,No
00669.png,81,136,No
00669.png,85,92,No
00669.png,75,91,No
00671.png,74,89,No
00671.png,98,112,No
00671.png,125,89,No
00672.png,128,89,No
00672.png,81,79,No
00672.png,73,90,No
00673.png,77,89,No
00673.png,126,88,No
00673.png,103,140,No
00674.png,122,90,No
00674.png,100,146,No
00675.png,127,87,No
00675.png,104,123,No
00675.png,78,89,No
00675.png,109,80,No
00676.png,125,90,No
00676.png,74,92,No
00677.png,127,90,No
00677.png,80,90,No
00677.png,77,89,No
00678.png,84,89,No
00678.png,127,88,No
00678.png,101,133,No
00679.png,126,89,No
00679.png,77,87,No
00679.png,111,141,No
00680.png,125,89,No
00680.png,77,90,No
00680.png,101,142,No
00681.png,127,87,No
00681.png,77,89,No
00682.png,126,91,No
00682.png,75,90,No
00683.png,126,89,No
00684.png,75,88,No
00684.png,127,89,No
00684.png,77,135,No
00684.png,115,136,No
00685.png,125,88,No
00685.png,77,81,No
00686.png,94,123,No
00686.png,125,88,No
00686.png,75,89,No
00686.png,89,138,No
00687.png,124,89,No
00688.png,127,88,No
00688.png,76,90,No
00689.png,128,89,No
00689.png,73,89,No
00690.png,77,89,No
00690.png,124,88,No
00691.png,126,89,No
00691.png,73,89,No
00692.png,82,87,No
00692.png,124,89,No
00692.png,154,47,No
00692.png,114,124,No
00692.png,91,75,No
00693.png,128,92,No
00693.png,80,91,No
00694.png,75,87,No
00694.png,133,86,No
00694.png,117,81,No
00695.png,124,89,No
00695.png,74,88,No
00695.png,86,89,No
00697.png,126,89,No
00697.png,76,89,No
00697.png,100,155,No
00698.png,126,87,No
00698.png,75,92,No
00698.png,82,135,No
00698.png,98,27,No
00698.png,113,136,No
00699.png,127,89,No
00699.png,74,89,No
00699.png,115,134,No
00699.png,84,134,No
00700.png,122,90,No
00701.png,77,69,No
00701.png,126,88,No
00701.png,76,88,No
00703.png,75,90,No
00703.png,126,86,No
00703.png,98,151,No
00704.png,74,88,No
00704.png,126,86,No
00704.png,82,145,No
00705.png,98,128,No
00705.png,82,86,No
00706.png,126,90,No
00706.png,78,138,No
00706.png,23,180,No
00707.png,95,24,No
00707.png,90,146,No
00708.png,127,88,No
00708.png,70,90,No
00708.png,89,145,No
00708.png,66,21,No
00709.png,110,143,No
00709.png,129,92,No
00709.png,77,87,No
00709.png,111,124,No
00710.png,126,88,No
00710.png,75,90,No
00710.png,89,145,No
00711.png,75,89,No
00711.png,123,87,No
00712.png,76,90,No
00712.png,126,90,No
00712.png,113,134,No
00712.png,85,135,No
00713.png,127,90,No
00713.png,76,89,No
00713.png,118,135,No
00714.png,128,90,No
00714.png,75,90,No
00714.png,88,136,No
00715.png,126,91,No
00716.png,127,91,No
00716.png,87,25,No
00716.png,77,89,No
00717.png,78,92,No
00717.png,128,87,No
00717.png,95,142,No
00718.png,127,91,No
00718.png,78,89,No
00719.png,126,89,No
00720.png,129,88,No
00720.png,74,86,No
00721.png,85,95,No
00721.png,124,84,No
00722.png,127,88,No
00722.png,75,88,No
00723.png,127,89,No
00723.png,76,88,No
00723.png,102,138,No
00725.png,125,87,No
00725.png,82,139,No
00725.png,77,92,No
00725.png,74,81,No
00726.png,79,90,No
00726.png,128,89,No
00727.png,127,89,No
00727.png,75,88,No
00728.png,111,80,No
00729.png,127,89,No
00729.png,78,89,No
00729.png,78,139,No
00730.png,80,89,No
00730.png,127,87,No
00731.png,128,91,No
00731.png,72,91,No
00731.png,85,139,No
00732.png,77,91,No
00732.png,122,89,No
00732.png,97,127,No
00733.png,128,90,No
00733.png,79,87,No
00734.png,124,89,No
00734.png,71,91,No
00735.png,75,89,No
00735.png,127,89,No
00736.png,128,89,No
00736.png,74,90,No
00736.png,63,35,No
00736.png,83,70,No
00737.png,124,86,No
00737.png,78,89,No
00738.png,122,86,No
00738.png,79,90,No
00738.png,95,157,No
00739.png,126,89,No
00739.png,96,14,No
00739.png,73,90,No
00740.png,126,87,No
00740.png,82,71,No
00741.png,114,148,No
00741.png,128,88,No
00741.png,76,88,No
00742.png,77,90,No
00742.png,128,87,No
00744.png,76,90,No
00744.png,128,89,No
00744.png,84,145,No
00745.png,127,89,No
00745.png,120,87,No
00746.png,77,86,No
00746.png,124,87,No
00746.png,148,16,No
00747.png,78,88,No
00747.png,127,89,No
00748.png,79,90,No
00748.png,126,89,No
00748.png,114,143,No
00749.png,75,95,No
00749.png,78,78,No
00750.png,78,90,No
00750.png,128,89,No
00750.png,110,146,No
00751.png,79,87,No
00751.png,125,87,No
00752.png,126,90,No
00752.png,73,89,No
00753.png,126,88,No
00753.png,82,135,No
00753.png,79,87,No
00754.png,126,90,No
00754.png,74,90,No
00755.png,77,90,No
00755.png,127,87,No
00756.png,75,87,No
00756.png,126,89,No
00757.png,121,91,No
00757.png,79,87,No
00758.png,119,88,No
00758.png,83,88,No
00758.png,44,24,No
00760.png,125,89,No
00760.png,75,88,No
00761.png,77,89,No
00762.png,83,90,No
00762.png,100,155,No
00764.png,128,88,No
00764.png,76,89,No
00764.png,111,135,No
00764.png,82,137,No
00765.png,82,147,No
00766.png,123,89,No
00767.png,130,91,No
00767.png,78,88,No
00767.png,107,134,No
00768.png,127,88,No
00768.png,78,88,No
00769.png,128,87,No
00770.png,75,91,No
00770.png,128,91,No
00771.png,124,87,No
00773.png,84,146,No
00773.png,75,89,No
00773.png,126,88,No
00774.png,75,90,No
00774.png,126,90,No
00775.png,77,88,No
00775.png,130,89,No
00776.png,79,87,No
00776.png,128,88,No
00776.png,85,146,No
00776.png,110,145,No
00777.png,97,116,No
00777.png,75,90,No
00777.png,124,90,No
00777.png,96,137,No
00778.png,127,90,No
00778.png,77,89,No
00779.png,128,89,No
00779.png,75,90,No
00780.png,76,89,No
00780.png,126,89,No
00781.png,76,89,No
00781.png,128,87,No
00782.png,76,90,No
00782.png,125,85,No
00783.png,124,89,No
00783.png,74,90,No
00784.png,126,87,No
00784.png,76,91,No
00785.png,76,90,No
00785.png,127,88,No
00785.png,99,122,No
00785.png,66,87,No
00786.png,126,89,No
00786.png,76,91,No
00786.png,81,141,No
00786.png,118,140,No
00787.png,82,136,No
00788.png,125,88,No
00788.png,92,146,No
00788.png,80,88,No
00789.png,77,90,No
00789.png,125,90,No
00789.png,87,138,No
00789.png,116,139,No
00790.png,125,88,No
00790.png,79,88,No
00791.png,127,91,No
00791.png,81,90,No
00791.png,117,83,No
00791.png,87,141,No
00792.png,127,91,No
00792.png,97,138,No
00792.png,77,90,No
00792.png,75,84,No
00793.png,75,90,No
00793.png,126,89,No
00794.png,123,87,No
00794.png,75,88,No
00794.png,97,137,No
00795.png,125,89,No
00795.png,116,133,No
00795.png,74,88,No
00795.png,81,72,No
00796.png,81,88,No
00796.png,126,89,No
00796.png,108,138,No
00796.png,104,177,No
00797.png,127,88,No
00797.png,75,88,No
00798.png,130,84,No
00798.png,78,88,No
00799.png,75,89,No
00799.png,126,88,No
00800.png,127,89,No
00800.png,77,91,No
00801.png,75,90,No
00801.png,128,91,No
00802.png,118,88,No
00802.png,101,142,No
00803.png,123,86,No
00804.png,128,89,No
00804.png,77,90,No
00804.png,104,163,No
00804.png,103,137,No
00805.png,131,88,No
00805.png,94,129,No
00805.png,71,88,No
00806.png,120,87,No
00807.png,74,90,No
00807.png,124,87,No
00808.png,127,91,No
00808.png,76,90,No
00809.png,127,87,No
00809.png,77,91,No
00810.png,126,88,No
00810.png,76,89,No
00811.png,127,89,No
00811.png,77,88,No
00812.png,80,88,No
00812.png,119,86,No
00812.png,101,129,No
00813.png,80,90,No
00813.png,95,125,No
00813.png,129,88,No
00814.png,77,89,No
00814.png,108,141,No
00814.png,127,87,No
00815.png,128,89,No
00815.png,92,126,No
00815.png,74,88,No
00816.png,75,87,No
00816.png,126,92,No
00817.png,127,88,No
00817.png,76,90,No
00817.png,81,147,No
00817.png,74,82,No
00818.png,128,90,No
00818.png,76,88,No
00818.png,84,140,No
00818.png,117,140,No
00819.png,86,140,No
00819.png,128,89,No
00819.png,118,137,No
00819.png,74,88,No
00820.png,81,142,No
00820.png,88,142,No
00821.png,127,85,No
00821.png,77,88,No
00821.png,105,139,No
00822.png,127,89,No
00822.png,74,90,No
00822.png,70,89,No
00823.png,126,90,No
00823.png,76,89,No
00824.png,126,89,No
00824.png,74,89,No
00825.png,129,90,No
00825.png,75,89,No
00825.png,66,90,No
00826.png,126,87,No
00826.png,78,89,No
00826.png,117,75,No
00827.png,125,86,No
00827.png,74,88,No
00828.png,125,87,No
00828.png,77,86,No
00828.png,81,83,No
00829.png,125,88,No
00829.png,82,138,No
00829.png,75,88,No
00830.png,127,89,No
00830.png,75,88,No
00833.png,75,89,No
00833.png,129,89,No
00834.png,126,90,No
00834.png,101,117,No
00834.png,74,91,No
00834.png,90,132,No
00835.png,127,89,No
00835.png,82,138,No
00835.png,118,140,No
00835.png,70,83,No
00836.png,127,89,No
00836.png,75,89,No
00836.png,84,135,No
00838.png,126,88,No
00838.png,76,88,No
00838.png,99,30,No
00839.png,126,96,No
00839.png,118,79,No
00840.png,84,69,No
00841.png,128,89,No
00841.png,76,90,No
00841.png,113,134,No
00841.png,100,136,No
00842.png,127,89,No
00843.png,127,91,No
00843.png,75,85,No
00843.png,93,135,No
00844.png,121,136,No
00844.png,70,88,No
00844.png,129,88,No
00844.png,81,48,No
00845.png,98,115,No
00845.png,79,85,No
00845.png,80,67,No
00845.png,123,91,No
00848.png,76,90,No
00848.png,126,89,No
00848.png,83,139,No
00848.png,117,138,No
00849.png,128,90,No
00849.png,81,90,No
00850.png,126,88,No
00850.png,77,86,No
00851.png,126,86,No
00851.png,105,143,No
00852.png,127,89,No
00852.png,74,90,No
00852.png,122,28,No
00853.png,126,88,No
00853.png,75,89,No
00854.png,77,88,No
00854.png,128,88,No
00855.png,85,87,No
00856.png,81,88,No
00857.png,128,87,No
00857.png,78,88,No
00857.png,98,154,No
00858.png,126,89,No
00858.png,77,90,No
00860.png,127,89,No
00860.png,123,82,No
00860.png,85,85,No
00861.png,77,90,No
00861.png,127,89,No
00861.png,114,135,No
00861.png,91,141,No
00862.png,120,95,No
00863.png,126,88,No
00863.png,75,89,No
00864.png,128,88,No
00864.png,80,88,No
00864.png,102,136,No
00864.png,65,85,No
00865.png,127,87,No
00865.png,76,91,No
00865.png,114,141,No
00866.png,121,138,No
00866.png,126,91,No
00866.png,76,91,No
00866.png,82,138,No
00867.png,125,88,No
00868.png,76,89,No
00868.png,126,89,No
00869.png,127,87,No
00869.png,101,131,No
00870.png,128,88,No
00871.png,128,90,No
00871.png,74,91,No
00872.png,122,88,No
00872.png,112,74,No
00873.png,128,87,No
00873.png,78,88,No
00874.png,127,89,No
00874.png,103,156,No
